price,levy,manufacturer,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,is_turbo,car_age
12388,1399.0,MERCEDES-BENZ,2010,Sedan,Yes,Diesel,3.5,189530,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,16
3700,,SEAT,2001,Hatchback,No,Diesel,1.9,187000,4.0,Manual,Front,4-5,Left wheel,Silver,2,1,25
6586,765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,505900,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
43592,,BMW,2012,Sedan,Yes,Petrol,3.0,92000,6.0,Tiptronic,Rear,2-3,Left wheel,White,8,1,14
15994,1172.0,MERCEDES-BENZ,2011,Coupe,Yes,Diesel,3.5,170429,6.0,Automatic,Rear,4-5,Left wheel,Silver,12,0,15
5018,,VOLKSWAGEN,1997,Goods wagon,No,Petrol,1.8,160000,4.0,Manual,Front,2-3,Left wheel,Blue,0,1,29
21075,730.0,HYUNDAI,2016,Sedan,Yes,LPG,1.6,126199,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
6269,790.0,DAEWOO,2009,Sedan,Yes,Petrol,1.6,60563,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,17
18801,308.0,TOYOTA,2014,Hatchback,No,Hybrid,1.8,106000,4.0,Variator,Front,2-3,Left wheel,Grey,0,0,12
9095,,NISSAN,2005,Hatchback,Yes,Petrol,1.5,140000,4.0,Automatic,4x4,2-3,Right-hand drive,Black,6,0,21
41281,730.0,SSANGYONG,2016,Jeep,Yes,Diesel,1.6,31754,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,10
15681,891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,256768,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
22894,1360.0,LEXUS,2013,Sedan,Yes,Petrol,4.6,154258,8.0,Automatic,4x4,2-3,Left wheel,White,12,0,13
22433,1185.0,HYUNDAI,2009,Minivan,Yes,Diesel,2.5,50653,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,17
45542,1017.0,HYUNDAI,2017,Jeep,Yes,Diesel,2.0,104918,4.0,Automatic,Front,2-3,Left wheel,White,4,0,9
784,394.0,TOYOTA,2014,Sedan,Yes,Hybrid,2.5,102397,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,12
10036,,VOLKSWAGEN,2008,Sedan,No,Petrol,2.5,122400,6.0,Manual,Front,2-3,Left wheel,Black,8,0,18
21639,,INFINITI,2008,Jeep,Yes,Petrol,3.5,139200,6.0,Tiptronic,Rear,2-3,Left wheel,Blue,6,0,18
17249,,NISSAN,2013,Jeep,No,Petrol,1.5,99000,4.0,Automatic,Front,2-3,Right-hand drive,Black,8,0,13
34497,,FORD,2015,Coupe,Yes,Petrol,2.3,48000,4.0,Tiptronic,Rear,4-5,Left wheel,Black,8,1,11
10976,,MERCEDES-BENZ,2005,Sedan,No,Petrol,1.7,142000,4.0,Tiptronic,Front,2-3,Left wheel,White,8,0,21
2800,,OPEL,1998,Goods wagon,No,Diesel,1.7,55000,4.0,Manual,Front,2-3,Left wheel,Green,2,0,28
10192,761.0,DAEWOO,2010,Sedan,Yes,Petrol,1.8,46527,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,16
1882,586.0,TOYOTA,2012,Hatchback,Yes,Hybrid,1.8,215810,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,14
1254,966.0,HYUNDAI,2009,Sedan,Yes,Petrol,2.0,268227,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,17
16621,,BMW,2010,Sedan,Yes,Petrol,2.8,160000,6.0,Tiptronic,4x4,2-3,Left wheel,White,8,0,16
11917,761.0,TOYOTA,2010,Hatchback,Yes,Hybrid,1.8,162000,6.0,Automatic,Front,2-3,Left wheel,White,6,0,16
39201,1811.0,LEXUS,2010,Jeep,Yes,Petrol,4.6,155821,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,16
5645,1324.0,TOYOTA,2010,Jeep,Yes,Hybrid,3.3,345405,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,16
4861,1324.0,TOYOTA,2010,Jeep,Yes,Hybrid,3.3,264877,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,16
44843,1249.0,HYUNDAI,2017,Universal,Yes,Diesel,2.5,105743,4.0,Automatic,Front,2-3,Left wheel,White,4,0,9
26657,,BMW,2007,Sedan,Yes,Petrol,3.0,0,6.0,Manual,Rear,4-5,Left wheel,Blue,8,0,19
12544,779.0,VOLKSWAGEN,2013,Sedan,Yes,Petrol,2.5,103000,5.0,Automatic,Front,2-3,Left wheel,White,0,0,13
9543,426.0,CHEVROLET,2015,Hatchback,Yes,Petrol,1.0,101512,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,11
7840,,MITSUBISHI,1999,Jeep,No,Petrol,1.8,198000,4.0,Automatic,4x4,2-3,Left wheel,White,4,0,27
5425,1095.0,SSANGYONG,2008,Jeep,Yes,Diesel,2.0,98329,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,18
34184,915.0,MERCEDES-BENZ,2014,Jeep,Yes,Diesel,3.0,238448,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,12
11917,,OPEL,2005,Universal,No,Petrol,2.2,100000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,21
37730,891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,161052,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
26657,1017.0,HYUNDAI,2017,Sedan,No,Petrol,2.0,32000,4.0,Tiptronic,Front,2-3,Left wheel,Black,6,0,9
2822,,MITSUBISHI,1997,Hatchback,No,Petrol,1.3,3250000,4.0,Manual,Front,4-5,Left wheel,Green,2,0,29
18817,,HYUNDAI,2012,Hatchback,Yes,Petrol,1.6,122000,4.0,Tiptronic,Front,4-5,Left wheel,Silver,8,0,14
17249,,HYUNDAI,2012,Sedan,No,Petrol,2.4,86000,6.0,Automatic,Front,>5,Left wheel,Grey,0,0,14
4077,,VOLKSWAGEN,1999,Sedan,No,CNG,2.0,250000,4.0,Automatic,Front,2-3,Left wheel,Green,0,0,27
10349,,TOYOTA,2005,Sedan,No,Petrol,1.3,180000,4.0,Automatic,Front,2-3,Right-hand drive,Black,4,0,21
12858,,TOYOTA,2012,Hatchback,No,Hybrid,1.5,139000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,6,0,14
16778,1024.0,HYUNDAI,2010,Minivan,Yes,Diesel,2.5,55857,4.0,Automatic,Front,2-3,Left wheel,White,4,0,16
6896,,MERCEDES-BENZ,2005,Minivan,No,LPG,1.9,189000,4.0,Tiptronic,Front,>5,Left wheel,Black,6,0,21
10976,,DODGE,2004,Jeep,No,LPG,4.7,241600,8.0,Automatic,4x4,2-3,Left wheel,White,4,0,22
16935,1017.0,HYUNDAI,2017,Sedan,Yes,LPG,2.0,238025,4.0,Automatic,Front,2-3,Left wheel,White,4,0,9
37633,642.0,BMW,2012,Sedan,Yes,Petrol,2.0,144000,4.0,Automatic,Rear,2-3,Left wheel,White,6,1,14
56450,,LAND ROVER,2012,Jeep,Yes,Petrol,5.0,165000,12.0,Tiptronic,4x4,2-3,Left wheel,Black,0,0,14
20385,1018.0,MERCEDES-BENZ,2011,Jeep,Yes,Diesel,3.0,85294,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,15
56371,880.0,HYUNDAI,2018,Jeep,Yes,Petrol,1.6,32130,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,8
10349,1273.0,SSANGYONG,2009,Jeep,Yes,Diesel,2.7,74277,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,17
24775,,FORD,2017,Sedan,No,Petrol,1.5,2700,4.0,Automatic,Front,2-3,Left wheel,Grey,6,1,9
29479,,MERCEDES-BENZ,2013,Sedan,Yes,Petrol,1.8,134000,4.0,Tiptronic,Rear,2-3,Left wheel,Black,12,0,13
1490,900.0,HYUNDAI,2015,Sedan,Yes,Petrol,2.4,176688,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,11
3500,,AUDI,1998,Sedan,No,Petrol,2.8,150000,4.0,Tiptronic,Front,2-3,Right-hand drive,Silver,6,0,28
7840,,HONDA,2005,Hatchback,No,Petrol,1.3,160250,4.0,Variator,Front,2-3,Right-hand drive,Black,5,0,21
10349,,NISSAN,2004,Hatchback,No,Petrol,1.5,147000,4.0,Automatic,4x4,2-3,Left wheel,Grey,2,0,22
3450,333.0,FORD,2014,Sedan,Yes,Hybrid,2.0,135451,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,12
22894,1723.0,KIA,2018,Sedan,Yes,Petrol,3.3,49646,6.0,Automatic,Front,2-3,Left wheel,Grey,12,0,8
23408,836.0,HYUNDAI,2010,Jeep,Yes,Diesel,2.0,151000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,16
29006,891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,18071,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
11770,707.0,HYUNDAI,2011,Sedan,Yes,Petrol,2.0,56554,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,15
470,1077.0,TOYOTA,2019,Jeep,Yes,Petrol,2.0,19834,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,7
862,259.0,CHEVROLET,2014,Jeep,Yes,Hybrid,1.4,133195,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,12
12544,,MERCEDES-BENZ,2006,Sedan,Yes,Petrol,2.4,250000,6.0,Automatic,Rear,2-3,Left wheel,Grey,4,0,20
9252,765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,586667,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
188,645.0,TOYOTA,2011,Hatchback,Yes,Hybrid,1.8,197328,4.0,Automatic,Front,2-3,Left wheel,White,12,0,15
26149,629.0,HYUNDAI,2015,Sedan,Yes,Diesel,1.6,80377,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,11
11300,1024.0,SUBARU,2010,Jeep,No,Petrol,2.5,182000,4.0,Tiptronic,4x4,2-3,Left wheel,Blue,12,0,16
10506,382.0,HYUNDAI,2014,Sedan,Yes,Hybrid,2.4,89000,4.0,Automatic,Front,2-3,Left wheel,Silver,10,0,12
8467,639.0,HYUNDAI,2014,Sedan,Yes,LPG,2.0,679836,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,12
2352,1018.0,AUDI,2011,Sedan,Yes,Diesel,3.0,232554,6.0,Automatic,4x4,2-3,Left wheel,Silver,0,0,15
19416,642.0,CHEVROLET,2012,Jeep,Yes,Diesel,2.0,152587,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,14
1411,697.0,VOLKSWAGEN,2015,Hatchback,Yes,Petrol,1.8,219232,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,11
862,2455.0,LEXUS,2008,Jeep,Yes,Petrol,4.7,263190,8.0,Automatic,4x4,2-3,Left wheel,White,0,0,18
1725,584.0,HYUNDAI,2014,Sedan,Yes,Petrol,1.8,107155,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,12
14897,585.0,TOYOTA,2013,Hatchback,No,Hybrid,1.8,0,4.0,Automatic,Front,2-3,Left wheel,Blue,0,0,13
43592,1249.0,TOYOTA,2017,Jeep,No,Petrol,2.5,11000,6.0,Tiptronic,4x4,2-3,Left wheel,Grey,6,0,9
4500,,SKODA,2007,Hatchback,No,Petrol,1.2,1000,4.0,Manual,Front,2-3,Left wheel,White,4,0,19
3136,1079.0,HYUNDAI,2018,Sedan,Yes,Petrol,2.0,30333,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,8
6899,1841.0,MERCEDES-BENZ,2000,Sedan,No,Diesel,2.2,320000,4.0,Manual,Rear,2-3,Left wheel,Silver,4,1,26
12544,988.0,TOYOTA,2007,Hatchback,Yes,Hybrid,1.5,193000,4.0,Automatic,Front,2-3,Left wheel,Blue,0,0,19
11604,,MITSUBISHI,1997,Jeep,No,Petrol,3.5,368000,6.0,Automatic,4x4,2-3,Left wheel,Green,2,0,29
706,1850.0,MERCEDES-BENZ,2008,Sedan,Yes,Diesel,3.5,122874,6.0,Automatic,Rear,2-3,Left wheel,Black,12,0,18
13485,,FORD,2012,Sedan,Yes,Petrol,2.0,117000,4.0,Tiptronic,Front,2-3,Left wheel,Grey,12,0,14
22580,584.0,TOYOTA,2014,Hatchback,Yes,Petrol,1.8,135000,4.0,Variator,Front,2-3,Left wheel,White,7,0,12
16621,,TOYOTA,2005,Hatchback,No,Petrol,2.4,273094,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,21
392,1514.0,LEXUS,2011,Sedan,Yes,Petrol,4.6,202048,8.0,Automatic,4x4,2-3,Left wheel,White,0,0,15
3293,1273.0,LEXUS,2015,Jeep,Yes,Petrol,3.5,71939,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,11
10036,1268.0,TOYOTA,2012,Sedan,No,Hybrid,1.5,13000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,0,0,14
14113,891.0,AUDI,2016,Sedan,Yes,Petrol,2.0,61410,4.0,Automatic,4x4,2-3,Left wheel,Grey,12,0,10
36899,1091.0,HYUNDAI,2016,Minivan,Yes,Diesel,2.5,119098,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
15994,1473.0,JEEP,2010,Jeep,No,Petrol,3.7,228800,6.0,Automatic,4x4,2-3,Left wheel,Black,8,0,16
30517,777.0,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,151854,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,12
7840,,MERCEDES-BENZ,1998,Coupe,Yes,CNG,3.2,111111,6.0,Automatic,Rear,4-5,Left wheel,Black,2,0,28
470,1399.0,MERCEDES-BENZ,2010,Sedan,Yes,Diesel,3.5,229904,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,16
16935,1211.0,BMW,2010,Jeep,Yes,Petrol,3.0,17000,6.0,Tiptronic,4x4,2-3,Left wheel,Black,10,0,16
6272,,VOLKSWAGEN,2003,Hatchback,No,Petrol,2.0,250000,4.0,Automatic,Front,2-3,Left wheel,Silver,8,0,23
69935,1646.0,LEXUS,2015,Jeep,Yes,Petrol,4.6,273493,8.0,Automatic,4x4,2-3,Left wheel,Silver,0,0,11
17876,585.0,HYUNDAI,2013,Sedan,Yes,Petrol,1.8,117000,4.0,Tiptronic,Front,2-3,Left wheel,Black,12,0,13
13877,475.0,HYUNDAI,2012,Sedan,Yes,Petrol,1.4,108931,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,14
4077,1282.0,CHEVROLET,2007,Jeep,Yes,Diesel,2.0,55790,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,19
2666,915.0,AUDI,2014,Jeep,Yes,Petrol,3.0,85328,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,12
13172,,OPEL,2009,Universal,No,Diesel,1.7,166000,4.0,Manual,Front,2-3,Left wheel,Green,4,1,17
14454,583.0,HYUNDAI,2011,Sedan,Yes,Petrol,1.6,140000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,15
15681,779.0,VOLKSWAGEN,2013,Sedan,No,Petrol,2.5,156000,5.0,Tiptronic,Front,2-3,Left wheel,Grey,8,0,13
14113,,BMW,2009,Sedan,No,Petrol,3.0,180000,6.0,Tiptronic,Rear,2-3,Left wheel,Blue,6,0,17
43905,,BMW,2012,Sedan,Yes,Petrol,3.0,0,6.0,Tiptronic,Rear,2-3,Left wheel,Brown,12,1,14
24709,707.0,HYUNDAI,2011,Jeep,Yes,Diesel,2.0,155000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,15
47042,,CHEVROLET,2011,Sedan,Yes,Petrol,3.6,127000,6.0,Automatic,Rear,4-5,Left wheel,Red,0,0,15
10663,,TOYOTA,2001,Jeep,Yes,Petrol,2.0,216000,4.0,Manual,4x4,2-3,Right-hand drive,Silver,6,0,25
21953,,MERCEDES-BENZ,2007,Sedan,Yes,Diesel,3.0,220000,6.0,Tiptronic,Rear,2-3,Left wheel,Black,12,1,19
14113,,FORD,1998,Microbus,No,Diesel,2.5,222000,4.0,Manual,Rear,2-3,Left wheel,White,0,1,28
14113,,TOYOTA,2008,Sedan,Yes,Petrol,1.5,150000,4.0,Automatic,Front,2-3,Left wheel,Blue,8,0,18
862,1588.0,SUBARU,2007,Jeep,Yes,Petrol,2.5,311206,4.0,Automatic,4x4,2-3,Left wheel,Grey,12,0,19
19601,,TOYOTA,2012,Hatchback,No,Hybrid,1.5,68000,4.0,Automatic,Front,2-3,Left wheel,Grey,9,0,14
24327,639.0,SSANGYONG,2014,Jeep,Yes,Diesel,2.0,158423,4.0,Automatic,Front,2-3,Left wheel,Red,4,0,12
18158,781.0,VOLKSWAGEN,2012,Sedan,Yes,Petrol,2.5,127000,5.0,Tiptronic,Front,2-3,Left wheel,Blue,6,0,14
16621,584.0,NISSAN,2014,Sedan,No,Petrol,1.8,93000,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,12
1254,640.0,SUBARU,2013,Sedan,Yes,Petrol,2.0,275530,4.0,Automatic,4x4,2-3,Left wheel,Grey,0,0,13
43128,891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,116365,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,10
18817,,TOYOTA,2004,Pickup,No,Diesel,2.5,0,4.0,Manual,4x4,2-3,Left wheel,White,0,1,22
64823,1079.0,HYUNDAI,2018,Jeep,Yes,Diesel,2.0,29545,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,8
4077,1363.0,LEXUS,2012,Sedan,Yes,Petrol,4.6,150909,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,14
11200,,BMW,2005,Sedan,Yes,Petrol,3.0,246000,4.0,Automatic,Rear,2-3,Left wheel,Black,6,0,21
39201,,INFINITI,2011,Jeep,Yes,Petrol,3.5,160000,6.0,Tiptronic,Rear,2-3,Left wheel,Silver,8,0,15
48610,1058.0,TOYOTA,2012,Jeep,Yes,Hybrid,3.5,178000,6.0,Automatic,4x4,2-3,Left wheel,Black,0,0,14
282,2455.0,LEXUS,2008,Jeep,Yes,Petrol,4.7,218126,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,18
23082,502.0,HONDA,2013,Hatchback,Yes,Hybrid,1.5,87000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,13
20171,707.0,HYUNDAI,2011,Jeep,Yes,Diesel,2.0,191668,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,15
392,707.0,KIA,2011,Coupe,Yes,Petrol,2.0,226544,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,15
10663,934.0,SUBARU,2015,Jeep,Yes,Petrol,2.5,81058,4.0,Automatic,4x4,2-3,Left wheel,Silver,0,0,11
6500,1030.0,MAZDA,2014,Hatchback,No,Petrol,1.2,71000,4.0,Automatic,Front,2-3,Right-hand drive,Grey,4,0,12
5645,,BMW,1996,Sedan,No,CNG,2.5,0,6.0,Manual,Rear,2-3,Left wheel,Sky blue,2,0,30
14113,,BMW,2004,Sedan,Yes,CNG,2.5,174000,6.0,Tiptronic,Rear,2-3,Right-hand drive,Silver,12,0,22
78403,,MITSUBISHI,2020,Jeep,Yes,Petrol,2.4,0,4.0,Automatic,4x4,2-3,Left wheel,Black,12,0,6
15994,,HONDA,2006,Minivan,No,CNG,3.0,122439,6.0,Automatic,Front,2-3,Right-hand drive,Silver,10,0,20
26017,831.0,HYUNDAI,2017,Sedan,Yes,Petrol,1.6,107220,4.0,Automatic,Front,2-3,Left wheel,White,4,0,9
2430,1598.0,MERCEDES-BENZ,2008,Sedan,Yes,Diesel,3.0,175614,6.0,Automatic,Rear,2-3,Left wheel,Black,12,0,18
38609,1091.0,HYUNDAI,2016,Universal,Yes,Diesel,2.5,121000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
10349,639.0,HYUNDAI,2014,Sedan,Yes,LPG,2.0,430149,4.0,Automatic,Front,2-3,Left wheel,White,4,0,12
21940,640.0,SSANGYONG,2013,Pickup,Yes,Diesel,2.0,147219,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,13
17844,502.0,TOYOTA,2013,Hatchback,Yes,Petrol,1.5,88300,4.0,Automatic,Front,2-3,Left wheel,Red,4,0,13
1646,640.0,FORD,2013,Sedan,Yes,Hybrid,2.0,174619,4.0,Automatic,Front,2-3,Left wheel,Grey,0,0,13
24462,,MERCEDES-BENZ,2008,Sedan,Yes,Petrol,3.5,142000,6.0,Tiptronic,4x4,2-3,Left wheel,White,12,0,18
10492,,TOYOTA,2008,Hatchback,No,Hybrid,1.5,278000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,6,0,18
40769,,MERCEDES-BENZ,2007,Sedan,Yes,Petrol,5.5,136851,8.0,Tiptronic,Rear,2-3,Left wheel,Black,8,0,19
10976,1268.0,TOYOTA,2012,Hatchback,No,Hybrid,1.5,0,4.0,Variator,Front,2-3,Right-hand drive,Black,2,0,14
6586,1685.0,MERCEDES-BENZ,1998,Universal,Yes,CNG,2.0,111111,4.0,Manual,Rear,2-3,Left wheel,Blue,4,0,28
9408,,LINCOLN,1999,Sedan,No,CNG,4.6,18000,8.0,Automatic,Rear,2-3,Left wheel,Silver,8,0,27
10036,,MERCEDES-BENZ,2005,Hatchback,Yes,Petrol,2.0,123456,4.0,Tiptronic,Front,2-3,Left wheel,Silver,6,0,21
17562,934.0,FORD,2015,Sedan,No,Petrol,2.5,195200,4.0,Tiptronic,Front,2-3,Left wheel,Green,8,0,11
18033,,HONDA,2012,Sedan,Yes,Hybrid,1.5,202000,4.0,Variator,Front,2-3,Left wheel,White,4,0,14
1725,1324.0,TOYOTA,2010,Sedan,Yes,Hybrid,3.3,226198,6.0,Automatic,4x4,2-3,Left wheel,Green,12,0,16
9408,777.0,TOYOTA,2014,Sedan,Yes,Petrol,2.5,128000,4.0,Tiptronic,Front,2-3,Left wheel,Black,0,0,12
30856,640.0,SSANGYONG,2013,Jeep,Yes,Diesel,2.0,126148,4.0,Automatic,Front,2-3,Left wheel,Brown,4,0,13
18817,779.0,TOYOTA,2013,Sedan,Yes,Petrol,2.5,86400,5.0,Tiptronic,Front,2-3,Left wheel,Grey,14,0,13
53314,915.0,BMW,2014,Sedan,Yes,Petrol,3.0,99200,6.0,Tiptronic,Rear,2-3,Left wheel,Grey,12,1,12
26657,830.0,FORD,2019,Jeep,No,Petrol,1.5,74000,8.0,Tiptronic,Front,2-3,Left wheel,Grey,9,0,7
15822,836.0,HYUNDAI,2010,Coupe,Yes,Petrol,2.0,81384,4.0,Automatic,Front,2-3,Left wheel,White,4,0,16
22715,503.0,TOYOTA,2012,Hatchback,Yes,Petrol,1.5,40740,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,14
15681,645.0,HYUNDAI,2011,Sedan,No,Petrol,1.8,276800,1.0,Tiptronic,Front,2-3,Left wheel,Silver,5,0,15
1333,586.0,TOYOTA,2012,Hatchback,Yes,Hybrid,1.8,106280,4.0,Automatic,Front,2-3,Left wheel,White,12,0,14
19707,531.0,HYUNDAI,2012,Sedan,Yes,Petrol,1.6,123000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,14
16480,528.0,HYUNDAI,2014,Sedan,Yes,Petrol,1.6,140765,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
5488,308.0,TOYOTA,2014,Hatchback,Yes,Hybrid,1.8,339710,4.0,Automatic,Front,2-3,Left wheel,White,12,0,12
2509,972.0,VOLVO,2013,Jeep,Yes,Petrol,3.2,169138,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,13
15053,911.0,HYUNDAI,2010,Jeep,Yes,Diesel,2.2,70338,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,16
56136,1017.0,MERCEDES-BENZ,2017,Sedan,Yes,Petrol,2.0,50963,4.0,Automatic,Rear,2-3,Left wheel,Black,12,0,9
1646,1292.0,MERCEDES-BENZ,2016,Jeep,Yes,Petrol,3.0,59099,6.0,Automatic,4x4,2-3,Left wheel,White,0,0,10
941,584.0,VOLKSWAGEN,2014,Sedan,Yes,Diesel,1.8,69248,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,12
21326,891.0,MERCEDES-BENZ,2016,Sedan,Yes,Petrol,2.0,34058,4.0,Automatic,Front,2-3,Left wheel,White,12,0,10
31047,1053.0,MERCEDES-BENZ,2014,Sedan,Yes,Diesel,3.5,132349,6.0,Automatic,4x4,2-3,Left wheel,Grey,12,0,12
7809,891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,503800,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,10
7213,,HONDA,2003,Hatchback,No,Petrol,1.5,240000,4.0,Tiptronic,Front,2-3,Right-hand drive,Blue,0,0,23
12231,87.0,TOYOTA,2010,Hatchback,No,Hybrid,0.0,0,4.0,Automatic,Front,2-3,Left wheel,Golden,0,0,16
42337,,BMW,2008,Jeep,Yes,Petrol,3.0,160350,6.0,Tiptronic,4x4,2-3,Left wheel,Black,16,1,18
21768,642.0,CHEVROLET,2012,Jeep,Yes,Diesel,2.0,153561,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,14
19130,1194.0,TOYOTA,2013,Sedan,Yes,Petrol,4.0,57554,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,13
4200,,VOLKSWAGEN,1995,Sedan,No,Petrol,1.6,12333,4.0,Manual,Front,2-3,Left wheel,Blue,2,0,31
15681,333.0,SUBARU,2014,Sedan,Yes,Hybrid,2.0,270472,4.0,Automatic,4x4,2-3,Left wheel,White,0,0,12
314,586.0,TOYOTA,2012,Hatchback,Yes,Hybrid,1.8,418667,4.0,Automatic,Front,2-3,Left wheel,White,12,0,14
13172,1185.0,FORD,2009,Jeep,Yes,Hybrid,2.5,164600,4.0,Automatic,Front,2-3,Left wheel,Grey,10,0,17
21012,749.0,KIA,2014,Jeep,Yes,Petrol,2.4,90000,4.0,Tiptronic,4x4,2-3,Left wheel,Black,12,0,12
9722,765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,486563,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
51746,,BMW,2012,Sedan,Yes,Petrol,3.0,190000,6.0,Tiptronic,Rear,2-3,Left wheel,Grey,12,1,14
7370,,JEEP,2005,Jeep,No,CNG,3.7,111111,6.0,Tiptronic,4x4,2-3,Left wheel,Brown,5,0,21
18817,,BMW,2007,Cabriolet,Yes,Petrol,3.0,143000,6.0,Tiptronic,Rear,4-5,Left wheel,Black,8,0,19
5645,1288.0,CHEVROLET,2007,Jeep,Yes,Diesel,2.0,48524,4.0,Automatic,Front,2-3,Left wheel,Beige,4,0,19
13799,,FORD,2004,Goods wagon,No,Diesel,1.8,223000,4.0,Manual,Front,4-5,Left wheel,Silver,2,0,22
627,586.0,LEXUS,2012,Hatchback,Yes,Hybrid,1.8,192683,4.0,Automatic,Front,2-3,Left wheel,White,0,0,14
21326,779.0,TOYOTA,2013,Sedan,No,Petrol,2.5,204800,4.0,Automatic,Front,2-3,Left wheel,Green,0,0,13
10192,456.0,LEXUS,2015,Sedan,Yes,Hybrid,2.5,40386,4.0,Automatic,Front,2-3,Left wheel,White,12,0,11
31524,1018.0,JEEP,2011,Jeep,Yes,Diesel,3.0,199500,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,15
18000,2670.0,HONDA,2010,Minivan,No,Petrol,2.4,134000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,2,0,16
13987,642.0,CHEVROLET,2012,Sedan,Yes,Diesel,2.0,180000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,14
