levy,manufacturer,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,is_turbo,car_age
1292.0,LAND ROVER,2016,Jeep,Yes,Diesel,3.0,83000,6.0,Tiptronic,4x4,2-3,Left wheel,Brown,12,1,10
836.0,HYUNDAI,2010,Sedan,Yes,Petrol,2.0,126799,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,16
707.0,HYUNDAI,2011,Jeep,Yes,Diesel,2.0,135691,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,15
,GAZ,1964,Sedan,No,Petrol,2.4,0,4.0,Manual,Rear,2-3,Left wheel,Sky blue,0,0,62
528.0,HYUNDAI,2014,Sedan,Yes,Diesel,1.6,32844,4.0,Automatic,Front,2-3,Left wheel,White,4,0,12
,NISSAN,2006,Hatchback,No,Petrol,1.5,290000,4.0,Variator,Front,2-3,Right-hand drive,Golden,2,0,20
859.0,JEEP,2014,Jeep,Yes,Diesel,2.8,176300,4.0,Automatic,Front,2-3,Left wheel,Brown,4,0,12
1018.0,MERCEDES-BENZ,2011,Jeep,Yes,Diesel,3.0,122000,6.0,Tiptronic,4x4,2-3,Left wheel,Black,12,1,15
749.0,KIA,2014,Sedan,No,Petrol,2.4,33600,4.0,Tiptronic,Front,2-3,Left wheel,Carnelian red,12,0,12
,VOLKSWAGEN,2009,Sedan,No,Petrol,2.5,166400,5.0,Automatic,Front,2-3,Left wheel,Black,8,0,17
,HONDA,2003,Sedan,No,CNG,3.0,19900,6.0,Tiptronic,Front,2-3,Right-hand drive,Black,6,0,23
,VOLKSWAGEN,1988,Hatchback,No,Petrol,1.6,154000,4.0,Manual,Front,4-5,Left wheel,Red,0,0,38
382.0,HYUNDAI,2014,Sedan,Yes,Hybrid,2.4,98000,4.0,Tiptronic,Front,2-3,Left wheel,Black,12,0,12
1099.0,SSANGYONG,2010,Jeep,Yes,Diesel,2.7,113724,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,16
87.0,TOYOTA,2010,Hatchback,No,Hybrid,0.0,0,4.0,Automatic,Front,2-3,Left wheel,Golden,0,0,16
1266.0,HONDA,2014,Hatchback,No,Hybrid,1.5,130000,3.0,Automatic,Front,2-3,Right-hand drive,Silver,2,0,12
690.0,LEXUS,2016,Jeep,Yes,Hybrid,3.5,59858,6.0,Automatic,Front,2-3,Left wheel,Silver,12,0,10
836.0,SSANGYONG,2010,Jeep,Yes,Diesel,2.0,127500,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,16
,SUBARU,2012,Sedan,Yes,Petrol,2.0,0,4.0,Variator,4x4,2-3,Right-hand drive,Black,2,0,14
,FIAT,1995,Sedan,No,Petrol,1.0,1300,4.0,Manual,Front,4-5,Left wheel,Red,0,0,31
,MAZDA,2005,Sedan,No,Petrol,2.3,65000,4.0,Tiptronic,Front,2-3,Left wheel,Grey,8,0,21
363.0,CHEVROLET,2014,Hatchback,Yes,Petrol,1.0,57498,4.0,Automatic,Front,2-3,Left wheel,White,4,0,12
891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,363661,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
831.0,HYUNDAI,2017,Sedan,Yes,Petrol,1.6,25635,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,9
986.0,TOYOTA,2010,Sedan,Yes,Hybrid,2.4,129170,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,16
765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,384212,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
,HONDA,2011,Hatchback,No,Petrol,1.5,152000,4.0,Variator,Front,2-3,Right-hand drive,Black,6,0,15
382.0,FORD,2015,Sedan,Yes,Hybrid,2.0,88795,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,11
645.0,TOYOTA,2011,Hatchback,No,Hybrid,1.8,284678,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,15
1091.0,TOYOTA,2016,Sedan,Yes,Petrol,2.5,117453,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,10
640.0,HYUNDAI,2013,Sedan,Yes,LPG,2.0,106675,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,13
730.0,HYUNDAI,2016,Sedan,Yes,LPG,1.6,30312,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,10
765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,650556,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
531.0,HYUNDAI,2012,Sedan,Yes,Petrol,1.6,130658,4.0,Automatic,Front,2-3,Left wheel,White,4,0,14
781.0,FORD,2012,Jeep,Yes,Hybrid,2.5,95349,4.0,Automatic,Front,2-3,Left wheel,Blue,0,0,14
765.0,CHEVROLET,2015,Sedan,Yes,Diesel,2.0,111365,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,11
638.0,KIA,2014,Sedan,Yes,Petrol,2.0,40067,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
730.0,SSANGYONG,2016,Jeep,Yes,Diesel,1.6,33261,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
645.0,LEXUS,2011,Hatchback,Yes,Hybrid,1.8,32974,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,15
,MERCEDES-BENZ,2008,Jeep,Yes,Diesel,3.0,172000,6.0,Tiptronic,4x4,2-3,Left wheel,Black,12,1,18
,BMW,2001,Coupe,No,Petrol,2.5,160000,6.0,Tiptronic,Rear,4-5,Left wheel,Silver,0,0,25
765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,705856,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
,BMW,1997,Sedan,No,Petrol,1.8,0,4.0,Manual,Rear,2-3,Left wheel,Silver,2,0,29
687.0,HYUNDAI,2010,Sedan,Yes,Petrol,1.6,50008,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,16
1091.0,HYUNDAI,2016,Universal,Yes,Diesel,2.5,133014,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
,TOYOTA,2013,Hatchback,No,Hybrid,1.4,228800,4.0,Automatic,Front,2-3,Left wheel,Red,0,0,13
,MERCEDES-BENZ,2003,Coupe,Yes,LPG,1.8,160000,4.0,Automatic,Rear,4-5,Left wheel,Golden,6,0,23
1017.0,HYUNDAI,2017,Sedan,No,Petrol,2.0,53895,4.0,Automatic,Front,2-3,Left wheel,Silver,8,0,9
831.0,HYUNDAI,2011,Sedan,Yes,Hybrid,2.4,142741,4.0,Automatic,Front,2-3,Left wheel,Silver,0,0,15
810.0,HYUNDAI,2016,Sedan,Yes,Petrol,1.8,113365,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,10
394.0,TOYOTA,2014,Sedan,Yes,Hybrid,2.5,115312,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,12
1030.0,NISSAN,2014,Hatchback,No,Petrol,1.2,61000,3.0,Variator,Front,2-3,Right-hand drive,Silver,2,1,12
,BMW,1997,Sedan,No,LPG,1.8,270000,4.0,Manual,Rear,2-3,Left wheel,Green,2,0,29
1750.0,LEXUS,2008,Jeep,Yes,Hybrid,3.3,224629,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,18
1017.0,KIA,2017,Sedan,Yes,Petrol,2.0,0,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,9
1018.0,MERCEDES-BENZ,2011,Sedan,Yes,Petrol,3.0,155058,6.0,Automatic,Rear,2-3,Left wheel,White,12,0,15
,TOYOTA,2005,Hatchback,No,Petrol,1.5,170000,4.0,Automatic,Front,2-3,Right-hand drive,White,4,0,21
,MERCEDES-BENZ,2003,Microbus,No,Diesel,2.7,116000,5.0,Tiptronic,Rear,4-5,Left wheel,White,4,1,23
382.0,FORD,2015,Sedan,Yes,Hybrid,2.0,100747,4.0,Automatic,Front,2-3,Left wheel,Green,0,0,11
831.0,TOYOTA,2018,Hatchback,Yes,Petrol,1.5,2000,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,8
,MERCEDES-BENZ,1999,Sedan,No,Petrol,1.8,250000,4.0,Manual,Rear,2-3,Left wheel,Blue,4,0,27
475.0,CHEVROLET,2012,Hatchback,Yes,Plug-in Hybrid,1.4,100000,4.0,Automatic,Front,2-3,Left wheel,Silver,10,0,14
777.0,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,184700,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
,NISSAN,2004,Hatchback,No,Diesel,1.5,165000,4.0,Manual,Front,2-3,Left wheel,Silver,6,1,22
765.0,CHEVROLET,2015,Jeep,Yes,Diesel,2.0,48294,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
,CHEVROLET,2014,Hatchback,Yes,Plug-in Hybrid,1.4,90000,4.0,Variator,Front,2-3,Left wheel,Carnelian red,8,0,12
640.0,SUZUKI,2013,Sedan,Yes,Petrol,2.0,193504,4.0,Automatic,Front,2-3,Left wheel,Red,0,0,13
,HONDA,2005,Minivan,No,Petrol,2.4,200000,4.0,Tiptronic,Front,2-3,Right-hand drive,Silver,6,0,21
,FORD,2012,Sedan,Yes,Hybrid,2.0,272000,4.0,Variator,Front,2-3,Left wheel,White,12,0,14
966.0,DAEWOO,2009,Sedan,Yes,Diesel,2.0,75644,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,17
,FORD,2007,Microbus,No,Diesel,2.2,231000,4.0,Manual,Front,4-5,Left wheel,White,1,1,19
753.0,KIA,2012,Sedan,Yes,Petrol,2.4,138000,4.0,Tiptronic,Front,2-3,Left wheel,Black,12,0,14
382.0,CHEVROLET,2017,Hatchback,Yes,Hybrid,1.5,77222,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,9
877.0,HYUNDAI,2017,Jeep,Yes,Diesel,1.7,66911,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,9
640.0,SSANGYONG,2013,Jeep,Yes,Diesel,2.0,97035,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,13
1091.0,FORD,2016,Sedan,Yes,Petrol,2.5,154850,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,10
1104.0,BMW,2015,Jeep,Yes,Petrol,3.0,83466,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,11
1095.0,CHEVROLET,2008,Jeep,Yes,Diesel,2.0,72000,4.0,Tiptronic,Front,2-3,Left wheel,Black,2,1,18
789.0,CHEVROLET,2009,Sedan,Yes,Petrol,1.6,145060,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,17
751.0,HYUNDAI,2013,Sedan,Yes,Petrol,2.4,83013,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,13
,OPEL,2005,Sedan,No,Petrol,2.2,0,4.0,Automatic,Front,2-3,Left wheel,Silver,0,0,21
753.0,HYUNDAI,2012,Sedan,Yes,Hybrid,2.4,0,4.0,Automatic,Front,2-3,Left wheel,Red,0,0,14
441.0,KIA,2015,Sedan,Yes,Hybrid,2.4,117469,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,11
,TOYOTA,2012,Hatchback,No,Petrol,1.8,230400,4.0,Automatic,Front,2-3,Left wheel,Silver,8,0,14
1850.0,LEXUS,2008,Jeep,Yes,Hybrid,3.5,364523,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,18
530.0,NISSAN,2013,Sedan,Yes,Petrol,1.6,125928,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,13
831.0,HONDA,2018,Hatchback,Yes,Petrol,1.5,8000,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,8
781.0,TOYOTA,2012,Sedan,Yes,Hybrid,2.5,159379,4.0,Automatic,Front,2-3,Left wheel,White,12,0,14
642.0,BMW,2012,Sedan,Yes,Petrol,2.0,237933,4.0,Automatic,Rear,2-3,Left wheel,Blue,12,0,14
,NISSAN,2010,Sedan,Yes,Diesel,1.5,180000,4.0,Manual,Front,2-3,Left wheel,Black,5,1,16
777.0,FORD,2014,Sedan,No,Petrol,2.5,133000,4.0,Tiptronic,Front,2-3,Left wheel,Green,12,0,12
730.0,SSANGYONG,2016,Jeep,Yes,Diesel,1.6,75300,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,10
642.0,FORD,2012,Sedan,Yes,Petrol,2.0,136000,4.0,Automatic,Front,2-3,Left wheel,Carnelian red,10,0,14
,SKODA,2009,Hatchback,No,Petrol,1.6,21900,6.0,Manual,Front,2-3,Left wheel,Silver,4,0,17
697.0,HONDA,2015,Sedan,Yes,Petrol,1.8,60651,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,11
891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,325139,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
2455.0,LEXUS,2008,Jeep,Yes,Petrol,4.7,263190,8.0,Automatic,4x4,2-3,Left wheel,White,0,0,18
1076.0,HYUNDAI,2020,Jeep,Yes,Diesel,2.0,26000,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,6
1104.0,LAND ROVER,2015,Jeep,Yes,Diesel,3.0,88000,6.0,Tiptronic,4x4,2-3,Left wheel,Black,12,1,11
650.0,CHEVROLET,2016,Sedan,No,Petrol,1.4,17961,4.0,Automatic,Front,2-3,Left wheel,Black,8,1,10
1018.0,MERCEDES-BENZ,2011,Sedan,Yes,Diesel,3.0,273186,6.0,Automatic,Rear,2-3,Left wheel,White,12,0,15
,MERCEDES-BENZ,1997,Microbus,Yes,Diesel,2.9,3333,6.0,Manual,Rear,4-5,Left wheel,Red,2,1,29
528.0,HYUNDAI,2014,Hatchback,Yes,Petrol,1.6,82602,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,12
1324.0,TOYOTA,2010,Sedan,Yes,Hybrid,3.3,226198,6.0,Automatic,4x4,2-3,Left wheel,Green,12,0,16
586.0,HYUNDAI,2012,Sedan,No,Petrol,1.8,129000,4.0,Tiptronic,Front,2-3,Left wheel,Blue,11,0,14
,MERCEDES-BENZ,2002,Jeep,Yes,CNG,5.0,200000,8.0,Tiptronic,4x4,2-3,Left wheel,Silver,8,0,24
,TOYOTA,2012,Sedan,Yes,Petrol,2.5,65990,4.0,Tiptronic,Front,2-3,Left wheel,Black,12,0,14
911.0,HYUNDAI,2010,Jeep,Yes,Diesel,2.2,112483,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,16
707.0,HYUNDAI,2011,Sedan,Yes,Petrol,2.0,163374,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,15
,KIA,2015,Sedan,No,Petrol,2.4,79000,4.0,Tiptronic,Front,2-3,Left wheel,Black,8,0,11
1202.0,KIA,2017,Sedan,Yes,Petrol,2.4,30400,4.0,Tiptronic,Front,2-3,Left wheel,White,10,0,9
,HONDA,2001,Universal,No,Petrol,2.0,111000,4.0,Automatic,Front,2-3,Right-hand drive,Black,6,0,25
2562.0,FORD,2019,Sedan,Yes,Petrol,5.0,7224,8.0,Automatic,Front,2-3,Left wheel,Black,12,0,7
,TOYOTA,2010,Sedan,No,Petrol,1.8,190000,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,16
,TOYOTA,2007,Sedan,No,Petrol,1.4,241000,4.0,Manual,Front,2-3,Left wheel,Blue,4,0,19
1307.0,CHRYSLER,2015,Sedan,Yes,Petrol,3.6,0,6.0,Automatic,Front,2-3,Left wheel,Grey,12,0,11
1077.0,HYUNDAI,2019,Jeep,Yes,Diesel,2.0,43598,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,7
503.0,TOYOTA,2012,Hatchback,No,Hybrid,1.5,205712,4.0,Automatic,Front,2-3,Left wheel,Brown,8,0,14
1249.0,TOYOTA,2017,Jeep,Yes,Petrol,2.5,55362,4.0,Automatic,4x4,2-3,Left wheel,Blue,12,0,9
585.0,TOYOTA,2013,Hatchback,Yes,Hybrid,1.8,100000,4.0,Automatic,Front,2-3,Left wheel,Blue,11,0,13
831.0,HONDA,2018,Hatchback,Yes,Petrol,1.5,6213,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,8
836.0,HYUNDAI,2010,Jeep,Yes,Diesel,2.0,173169,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,16
259.0,CHEVROLET,2014,Hatchback,Yes,Hybrid,1.4,112123,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,12
642.0,KIA,2012,Jeep,Yes,Diesel,2.0,65000,4.0,Tiptronic,Front,2-3,Left wheel,White,5,1,14
1481.0,BMW,2017,Jeep,Yes,Petrol,3.0,48000,6.0,Tiptronic,4x4,2-3,Left wheel,Golden,12,1,9
639.0,HYUNDAI,2014,Sedan,Yes,LPG,2.0,608650,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,12
1058.0,MERCEDES-BENZ,2012,Sedan,Yes,Diesel,3.5,128202,6.0,Automatic,Rear,2-3,Left wheel,Black,12,0,14
,FORD,2001,Jeep,Yes,Petrol,3.0,175430,6.0,Automatic,Front,2-3,Left wheel,Black,2,0,25
583.0,HYUNDAI,2011,Sedan,Yes,Petrol,1.6,64897,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,15
994.0,FORD,2008,Goods wagon,No,Diesel,1.8,121000,4.0,Manual,Front,2-3,Left wheel,White,4,1,18
640.0,HYUNDAI,2013,Sedan,Yes,Petrol,2.0,162558,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,13
,FORD,2015,Cabriolet,No,Petrol,3.7,63000,6.0,Tiptronic,Rear,4-5,Left wheel,Red,8,0,11
490.0,HONDA,2011,Hatchback,No,Hybrid,1.3,116197,4.0,Automatic,Front,2-3,Left wheel,Black,7,0,15
,MAZDA,2003,Coupe,Yes,Petrol,1.3,950000,2.0,Manual,Rear,2-3,Left wheel,Black,6,0,23
585.0,HONDA,2013,Sedan,Yes,Petrol,1.8,87000,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,13
333.0,FORD,2014,Hatchback,No,Hybrid,2.0,135657,4.0,Automatic,Front,2-3,Left wheel,White,12,0,12
730.0,SSANGYONG,2016,Jeep,Yes,Diesel,1.6,107328,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
,MERCEDES-BENZ,2012,Jeep,Yes,Diesel,3.5,107000,6.0,Tiptronic,4x4,2-3,Left wheel,White,6,0,14
1481.0,JAGUAR,2017,Jeep,Yes,Petrol,3.0,28421,6.0,Automatic,4x4,2-3,Left wheel,Red,12,0,9
831.0,GMC,2018,Sedan,Yes,Petrol,1.5,51050,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,8
836.0,HYUNDAI,2010,Sedan,Yes,Petrol,2.0,173856,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,16
891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,265917,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
1578.0,BMW,2015,Coupe,Yes,Petrol,4.4,92213,8.0,Automatic,Rear,4-5,Left wheel,White,12,0,11
707.0,HYUNDAI,2011,Coupe,Yes,Petrol,2.0,168315,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,15
1292.0,AUDI,2016,Jeep,Yes,Petrol,3.0,448982,6.0,Automatic,4x4,2-3,Left wheel,Black,0,0,10
,NISSAN,2018,Jeep,Yes,Petrol,2.0,35447,4.0,Automatic,4x4,>5,Left wheel,Red,12,1,8
911.0,HYUNDAI,2010,Jeep,Yes,Diesel,2.2,185987,4.0,Automatic,Front,2-3,Left wheel,White,4,0,16
,NISSAN,2005,Hatchback,Yes,Petrol,1.5,148901,4.0,Automatic,Front,2-3,Right-hand drive,Blue,2,0,21
,HONDA,2011,Hatchback,No,Hybrid,1.3,128000,4.0,Variator,Front,2-3,Right-hand drive,Black,6,0,15
271.0,TOYOTA,2014,Universal,Yes,Hybrid,1.5,38311,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,12
831.0,NISSAN,2017,Jeep,Yes,Petrol,1.6,59974,4.0,Automatic,Front,2-3,Left wheel,Red,12,0,9
1266.0,HONDA,2014,Sedan,No,Hybrid,1.5,115000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,2,0,12
642.0,FORD,2012,Hatchback,No,Hybrid,2.0,94408,4.0,Automatic,Front,2-3,Left wheel,Black,8,0,14
697.0,HONDA,2015,Sedan,Yes,Petrol,1.8,80542,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,11
1058.0,TOYOTA,2012,Jeep,Yes,Hybrid,3.5,363059,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,14
1058.0,MERCEDES-BENZ,2012,Sedan,Yes,Diesel,3.5,318285,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,14
,MERCEDES-BENZ,2009,Jeep,Yes,Diesel,3.2,157000,6.0,Tiptronic,4x4,2-3,Left wheel,Silver,12,1,17
1646.0,LEXUS,2015,Jeep,Yes,Petrol,4.6,102907,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,11
1399.0,MERCEDES-BENZ,2010,Sedan,Yes,Diesel,3.5,189530,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,16
,MITSUBISHI,2010,Sedan,No,Petrol,1.3,89617,4.0,Variator,Front,2-3,Right-hand drive,Beige,8,0,16
934.0,MAZDA,2015,Sedan,Yes,Petrol,2.5,113102,4.0,Automatic,4x4,2-3,Left wheel,Red,12,0,11
761.0,TOYOTA,2010,Sedan,Yes,Petrol,1.8,221627,4.0,Automatic,Front,2-3,Left wheel,Red,12,0,16
574.0,HONDA,2010,Hatchback,Yes,Hybrid,1.3,245070,4.0,Automatic,Front,2-3,Left wheel,White,0,0,16
,HYUNDAI,2016,Sedan,No,Petrol,2.4,60800,4.0,Tiptronic,Front,2-3,Left wheel,White,8,0,10
986.0,TOYOTA,2010,Sedan,Yes,Hybrid,2.4,132000,4.0,Tiptronic,Front,2-3,Left wheel,Green,12,0,16
,MITSUBISHI,1999,Jeep,No,Petrol,1.8,1000,4.0,Automatic,4x4,4-5,Left wheel,Blue,2,0,27
761.0,TOYOTA,2010,Jeep,Yes,Hybrid,1.8,256966,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,16
1058.0,TOYOTA,2012,Jeep,Yes,Hybrid,3.5,363059,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,14
2858.0,MERCEDES-BENZ,2008,Sedan,Yes,Petrol,5.5,162000,8.0,Tiptronic,Rear,2-3,Left wheel,Black,12,0,18
431.0,FORD,2016,Sedan,Yes,Hybrid,2.0,194974,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,10
1575.0,AUDI,2018,Jeep,Yes,Petrol,3.0,49122,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,8
836.0,HYUNDAI,2010,Jeep,Yes,Diesel,2.0,53232,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,16
,VAZ,1984,Sedan,No,Petrol,1.5,90000,4.0,Manual,Rear,2-3,Left wheel,Red,0,0,42
790.0,CHEVROLET,2009,Sedan,Yes,Petrol,1.6,119806,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,17
502.0,TOYOTA,2013,Hatchback,No,Hybrid,1.5,77000,4.0,Variator,Front,2-3,Left wheel,Red,0,0,13
382.0,FORD,2015,Sedan,Yes,Hybrid,2.0,148709,4.0,Automatic,Front,2-3,Left wheel,Red,12,0,11
843.0,TOYOTA,2008,Hatchback,No,Hybrid,1.5,135000,4.0,Automatic,Front,2-3,Left wheel,Red,12,0,18
876.0,CHEVROLET,2009,Sedan,Yes,Petrol,1.8,156032,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,17
781.0,HYUNDAI,2012,Universal,Yes,Diesel,2.5,230000,4.0,Automatic,Front,2-3,Left wheel,Yellow,4,0,14
836.0,HYUNDAI,2010,Coupe,Yes,Petrol,2.0,108981,4.0,Automatic,Front,2-3,Left wheel,Yellow,4,0,16
,VOLKSWAGEN,1996,Hatchback,No,Petrol,1.6,160000,4.0,Manual,Front,2-3,Left wheel,Blue,2,0,30
585.0,HYUNDAI,2013,Sedan,No,Petrol,1.8,70000,4.0,Tiptronic,Front,2-3,Left wheel,Silver,0,0,13
730.0,SSANGYONG,2016,Jeep,Yes,Petrol,1.6,121025,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,10
363.0,KIA,2013,Sedan,Yes,Petrol,1.0,31288,4.0,Automatic,Front,2-3,Left wheel,Beige,4,0,13
,TOYOTA,2000,Hatchback,No,CNG,1.5,215000,4.0,Automatic,Front,2-3,Right-hand drive,Black,8,0,26
,TOYOTA,2013,Sedan,No,Hybrid,2.5,122080,4.0,Tiptronic,Rear,2-3,Left wheel,Black,8,0,13
915.0,BMW,2014,Sedan,Yes,Diesel,3.0,110270,6.0,Automatic,Rear,2-3,Left wheel,Grey,12,0,12
761.0,TOYOTA,2010,Hatchback,Yes,Hybrid,1.8,88265,4.0,Automatic,Front,2-3,Left wheel,White,10,0,16
,OPEL,2001,Minivan,No,Petrol,2.2,72000,4.0,Manual,Front,2-3,Right-hand drive,White,2,0,25
,MERCEDES-BENZ,2003,Sedan,No,Diesel,2.2,370000,4.0,Tiptronic,Rear,2-3,Left wheel,Black,8,1,23
,NISSAN,2004,Minivan,No,CNG,2.4,150000,4.0,Automatic,Front,2-3,Left wheel,Silver,10,0,22
,MERCEDES-BENZ,2014,Sedan,Yes,Petrol,3.5,75000,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,12
645.0,TOYOTA,2011,Coupe,Yes,Hybrid,1.8,229461,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,15
,MAZDA,1990,Sedan,No,Petrol,1.6,1111,4.0,Manual,Front,2-3,Left wheel,Black,2,0,36
781.0,VOLKSWAGEN,2012,Sedan,Yes,Petrol,2.5,71000,5.0,Tiptronic,Front,2-3,Left wheel,Grey,6,0,14
,MERCEDES-BENZ,2008,Microbus,No,Diesel,3.0,1000,6.0,Manual,Rear,2-3,Left wheel,Red,2,1,18
645.0,TOYOTA,2011,Hatchback,No,Hybrid,1.8,182400,4.0,Automatic,Front,2-3,Left wheel,Red,12,0,15
,TOYOTA,2006,Sedan,No,Hybrid,1.5,0,4.0,Variator,Front,2-3,Left wheel,Silver,12,0,20
765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,48000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
1017.0,MERCEDES-BENZ,2017,Sedan,Yes,Petrol,2.0,50930,4.0,Automatic,Rear,2-3,Left wheel,Black,12,0,9
1017.0,HONDA,2017,Sedan,Yes,Petrol,2.0,69088,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,9
834.0,TOYOTA,2013,Jeep,Yes,Petrol,2.7,265558,4.0,Automatic,Rear,2-3,Left wheel,White,12,0,13
,BMW,2009,Hatchback,No,Diesel,2.0,215000,4.0,Manual,Rear,2-3,Left wheel,Black,8,1,17
645.0,TOYOTA,2011,Hatchback,No,Hybrid,1.8,204387,4.0,Automatic,Front,2-3,Left wheel,White,0,0,15
1055.0,MERCEDES-BENZ,2013,Sedan,Yes,Diesel,3.5,107800,6.0,Automatic,Rear,2-3,Left wheel,Grey,12,0,13
1811.0,LEXUS,2010,Jeep,Yes,Petrol,4.6,275240,8.0,Automatic,4x4,2-3,Left wheel,Silver,0,0,16
1058.0,TOYOTA,2012,Jeep,Yes,Hybrid,3.5,75000,6.0,Tiptronic,4x4,2-3,Left wheel,White,12,0,14
,HONDA,2012,Hatchback,No,Hybrid,1.3,126000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,5,0,14
2297.0,MERCEDES-BENZ,2016,Jeep,Yes,Petrol,5.5,39325,8.0,Automatic,4x4,2-3,Left wheel,Black,12,0,10
707.0,SSANGYONG,2011,Jeep,Yes,Diesel,2.0,200241,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,15
